"LSOA11CD","OVERALL_RANK","INCOME_RANK","EMPLOYMENT_RANK","EDUCATION_RANK","HEALTH_RANK","CRIME_RANK","HOUSING_RANK","LIVING_RANK","QUINTILE","DECILE","NORMALISED_RANK"
"E01030987",29461,31515,32117,31739,31536,28997,4409,22476,5,9,0.8969979296066252587991718426501035196687
"E01016675",25917,30301,31724,30690,32633,10338,5578,14233,4,8,0.7890938984289367921081476068688344903179
"E01016676",32843,32454,32478,32729,32762,30143,32720,29791,5,10,0.9999695530386067470466447448544635245403
"E01016677",28931,23315,23868,26990,29233,23762,24102,25510,5,9,0.8808610400682011935208866155157715260017
"E01016678",27399,22199,23397,15631,31599,28254,26262,24898,5,9,0.8342162952137376689806357325538911216661
"E01016619",31028,31379,31944,31222,32797,30603,6567,29258,5,10,0.9447083181098526367068566557057605650956
"E01016620",29452,27893,26727,26115,32652,29918,8918,29387,5,9,0.896723906954085982218974546340275240531
"E01016692",30530,24837,30533,25978,31376,24235,26626,20146,5,10,0.9295457313360126659359395932285957861405
"E01016694",32567,28707,31479,29080,32484,27810,32601,25951,5,10,0.9915661916940689319205943246863962976495
"E01016695",32842,32563,32303,32108,32689,31564,30872,30658,5,10,0.9999391060772134940932894897089270490805
"E01016621",30881,25222,25084,24549,31241,27233,31623,30411,5,10,0.9402326147850444525636341493118986725125
"E01016623",31150,28204,28794,21668,31934,20041,32035,29377,5,10,0.948422847399829497016197783461210571185
"E01016624",32685,30923,30009,28953,32602,27932,31824,29395,5,10,0.9951589331384727804165144318597004018999
"E01016684",32043,29733,27502,26969,32202,28541,30747,25010,5,10,0.975611983924004384362440628425283156741
"E01016685",29512,28190,29551,30426,32099,19255,11579,22690,5,9,0.8985507246376811594202898550724637681159
"E01016622",32809,32654,32265,29691,32587,30217,27336,29495,5,10,0.9989343563512361466325660699062233589088
"E01016657",32517,31990,32569,31194,32571,31489,14142,31891,5,10,0.990043843624406284252831567409572524662
"E01016658",32300,32144,32205,29770,32750,31048,12909,31480,5,10,0.9834368530020703933747412008281573498965
"E01016659",31236,21673,31171,25115,30167,29257,30169,30473,5,10,0.9510412860796492510047497259773474607234
"E01016660",32079,30955,31551,25462,32404,31545,15424,32162,5,10,0.9767080745341614906832298136645962732919
"E01016615",16459,13909,13096,5105,23772,22932,27547,24161,3,6,0.5011265375715503592741444403848495920107
"E01016616",26945,19966,24200,14489,29698,27874,31659,25683,5,9,0.82039337474120082815734989648033126294
"E01016617",32092,31222,30221,24487,31296,24750,28266,27374,5,10,0.9771038850322737790768481305565704542687
"E01016662",13871,12694,10790,3739,16124,29288,22774,27378,3,5,0.42232980148581171599074412373645110218
"E01016613",21699,15360,19011,17836,29553,30533,8243,29445,4,7,0.6606686152721958348556814029959810010961
"E01016618",29735,24954,29240,27837,32347,20185,18830,22810,5,10,0.90534039702837656801851175252709779564
"E01016664",32745,30777,31328,32340,32447,25577,28694,31675,5,10,0.9969857508220679576178297405918889294848
"E01016668",29576,24406,24573,29978,32134,20269,23597,24629,5,10,0.9004993301668493484350261843867981975399
"E01016669",31378,27434,29024,27607,32637,25511,24778,23837,5,10,0.9553647545974911703811959566435269760078
"E01016663",30554,24574,28175,20318,32359,26450,29760,28418,5,10,0.9302764584094507368164657167214711971745
"E01016686",24647,27659,26801,14756,31257,14652,13775,15129,4,8,0.7504262574595055413469735720375106564365
"E01016688",29327,30670,31144,20728,32245,16421,11352,30991,5,9,0.8929180367799293630495676531482158080624
"E01016652",31871,31965,30048,31624,32679,26561,12379,31517,5,10,0.9703751065643648763853367433930093776641
"E01016653",31395,30539,31957,31689,32511,19664,11960,32290,5,10,0.9558823529411764705882352941176470588235
"E01016666",31781,32164,31608,27897,32409,28356,11764,30919,5,10,0.9676348800389721105833637802947265862867
"E01032761",32572,32511,32069,32460,32842,18722,25663,29436,5,10,0.9917184265010351966873706004140786749482
"E01016701",31995,27876,27080,29496,32248,29213,25706,30230,5,10,0.974150529777128242601388381439532334673
"E01016702",29703,22731,29553,24601,32314,28955,17760,24401,5,10,0.904366094263792473511143587869930580928
"E01016704",19161,15553,15233,11502,26717,21865,13906,28321,3,6,0.5833942272561198392400438436244062842528
"E01016627",32442,30004,31225,30961,32703,27113,20943,30575,5,10,0.9877603215199123127511874314943368651809
"E01016656",24673,27250,30424,22764,32544,13403,6197,13902,4,8,0.75121787845573011813421020582145901839
"E01016700",31585,30959,31925,30144,32523,22680,14174,27258,5,10,0.9616672756058945317257337717695773961759
"E01016648",30257,31224,31205,28891,30202,26353,8169,25688,5,10,0.921233710875654609669954938497137985629
"E01016649",31547,30151,30895,29364,32295,29663,17561,19995,5,10,0.9605102910729509194982340762391913287054
"E01016654",32450,32029,31476,30782,32526,17160,26977,32033,5,10,0.9880038972110583363780294726586286688588
"E01016655",32777,32617,31886,30773,32805,27160,26348,30077,5,10,0.9979600535866520521251979052490561441968
"E01016680",19990,13432,16708,15673,27876,13250,26556,25018,4,7,0.6086347582511265375715503592741444403848
"E01032758",26121,21016,20121,16994,29532,20503,28154,31741,4,8,0.7953050785531603945926196565582754841067
"E01016626",26454,21031,21820,22849,29007,15997,29115,24430,5,9,0.8054439166971136280599196200219218122031
"E01016671",31056,28061,31446,30552,30001,19249,17964,28324,5,10,0.9455608330288637194008037997807818779686
"E01016674",23994,16356,20661,11416,31020,24827,30393,30879,4,8,0.7305443916697113628059919620021921812203
"E01016670",32742,32171,32214,31149,32832,27315,23026,31945,5,10,0.9968944099378881987577639751552795031056
"E01016672",32185,30744,30352,29266,32725,29806,16993,29994,5,10,0.9799354524418463037388868590914626720253
"E01016612",31827,32665,32443,32237,32816,27730,8521,32103,5,10,0.9690354402630617464377055169894044574351
"E01016629",32511,32756,32346,32459,32782,32003,12526,31553,5,10,0.9898611618560467665327000365363536719035
"E01016635",32435,31552,32057,31419,32538,31187,14039,32177,5,10,0.9875471927901595420777006454755815369626
"E01016625",32795,32607,32215,31935,32719,21009,30717,32178,5,10,0.9985080988917306052855924978687127024723
"E01016632",32097,32466,32225,32380,32814,31479,8954,32479,5,10,0.9772561198392400438436244062842528315674
"E01016634",30457,29270,22293,30992,31883,28839,14625,32341,5,10,0.9273231031543052003410059676044330775789
"E01016690",25727,18097,26289,24314,32328,26278,11478,20680,4,8,0.7833089757642187309706491292169041529655
"E01016691",29145,26768,30462,29915,31758,23258,9149,22201,5,9,0.887376689806357325538911216660577274388
"E01016611",27617,32225,32720,20357,32172,14423,6276,25875,5,9,0.8408537327974668128120813542808427718914
"E01016641",28901,28598,30050,29883,31055,20171,7457,25968,5,9,0.8799476312264036049202289611496772622092
"E01016633",32047,32796,32661,32101,32735,31100,8489,32288,5,10,0.97573377176957739617586164900742905858
"E01016636",32462,32802,32084,31855,32732,30299,12956,32396,5,10,0.9883692607477773718182925344050663743758
"E01016638",32587,31660,32041,28454,32678,31498,18265,32564,5,10,0.9921751309219339909876994275971258068445
"E01016639",30918,29027,30125,28972,32607,25143,10832,32621,5,10,0.9413591523565948118377785896967482645232
"E01016643",32162,32755,31996,32150,31909,17770,17553,32639,5,10,0.9792351723298014858117159907441237364511
"E01016705",10474,10733,4515,19433,15815,19282,3489,24146,2,4,0.3189014736329314334429423943490439654123
"E01016707",32669,29290,30156,28890,32060,32569,28672,31995,5,10,0.9946717817561807331628303495311167945439
"E01016709",32844,32677,31885,31969,32589,32565,30575,32484,5,10,1
"E01010434",9121,7566,8519,11167,9276,15862,20642,3977,2,3,0.2777067348678601875532821824381926683717
"E01010436",20698,22353,19555,17951,19265,29550,5391,20863,4,7,0.6301912069175496285470710023139690658872
"E01010438",16397,16580,11053,15955,15164,20880,25772,10248,3,5,0.4992388259651686761661186213615881135063
"E01010439",4573,4335,3907,3813,4673,16593,5631,13509,1,2,0.1392339544513457556935817805383022774327
"E01010441",3089,2505,2882,3525,4981,4718,12487,9014,1,1,0.094050663743758372914383144562172695165
"E01010499",12705,11808,12062,16508,8407,10949,23285,9534,2,4,0.3868286445012787723785166240409207161125
"E01010496",7426,4652,5175,10260,7353,17032,8623,24892,2,3,0.2260991353062964316161247107538667640969
"E01010498",22920,21107,19631,22706,18236,23576,17145,18390,4,7,0.6978443551333576909024479356960175374498
"E01010543",2518,839,1761,4370,5785,10159,6779,25613,1,1,0.0766654487882109365485324564608452076483
"E01010457",12094,10945,9188,12011,11007,10455,25894,14702,2,4,0.3682255510900012178784557301181342102058
"E01010462",2052,1178,1655,1437,3468,11631,14087,16476,1,1,0.0624771647789550602849835586408476434052
"E01010555",4479,4568,2581,2783,6131,9847,18086,14073,1,2,0.1363719400803799780781877968578735842163
"E01010557",18798,16772,17451,15785,16278,14425,24669,15931,3,6,0.5723419802703690171720862257946656923639
"E01010559",5245,4363,3512,5102,6060,9914,15526,13499,1,2,0.1596943125076117403483132383388137863841
"E01010435",1820,868,1633,4040,3104,8001,8394,11251,1,1,0.0554134697357203751065643648763853367434
"E01010501",9345,6019,6552,8485,14150,21370,12081,16239,2,3,0.2845268542199488491048593350383631713555
"E01010503",4628,5648,3449,7205,5216,13233,3039,8494,1,2,0.1409085373279746681281208135428084277189
"E01010483",1374,680,1639,485,3846,11945,8515,17394,1,1,0.0418341249543295579101205699671172816953
"E01010484",2087,947,1725,2414,2957,10875,15131,16220,1,1,0.0635428084277189136524174887346242844964
"E01032821",27385,24988,29166,23067,30229,26058,9104,20558,5,9,0.8337900377542321276336621605163804652296
"E01017554",19129,13357,13794,18523,14661,24337,27875,27583,3,6,0.5824199244915357447326756789672390695409
"E01000468",13352,10114,17271,26445,23801,13444,501,22937,3,5,0.4065278285227134331993667032030203385702
"E01000416",10069,8188,11921,16918,22175,1655,4505,20020,2,4,0.3065704542686639873340640604067714042139
"E01000464",9293,5128,8295,12071,17757,8184,6498,26653,2,3,0.2829436122274996955303860674704664474485
"E01000333",9136,7117,8048,7745,13635,7176,16169,15127,2,3,0.2781634392887589818536110096212398002679
"E01000336",6978,5122,7754,11367,13567,6698,4324,7897,2,3,0.2124588966021191085129704055535257581293
"E01000403",8758,7459,9818,11488,19821,1434,6151,20872,2,3,0.2666544878821093654853245646084520764828
"E01000408",13059,9487,11457,12359,18199,16592,15280,11895,2,4,0.3976068688344903178662769455608330288637
"E01000402",13743,9915,12320,13255,23194,14108,8702,18094,3,5,0.4184325904274753379612714651077822433321
"E01000334",20134,17694,18882,13683,24819,21801,9827,23943,4,7,0.6130191206917549628547071002313969065887
"E01000420",23589,23638,20662,14688,27267,16100,18081,23387,4,8,0.7182133723054439166971136280599196200219
"E01000438",20479,17460,20159,14591,27059,13937,17772,17378,4,7,0.6235233223724272317622701254414809402022
"E01000441",9105,6088,7524,7958,12767,9827,13970,22095,2,3,0.2772195834855681402995981001096090610157
"E01000362",22591,21785,21270,20142,28379,9673,16476,19479,4,7,0.6878273048349774692485689928145171111923
"E01000394",24750,20017,22255,24906,26846,15227,18854,22282,4,8,0.7535622944830105955425648520277676287906
"E01000409",28554,27652,25644,14730,30341,24863,24492,25852,5,9,0.8693825356229448301059554256485202776763
"E01000414",19500,18096,19878,19315,23950,7781,17871,14690,3,6,0.5937157471684325904274753379612714651078
"E01000328",24964,23656,25187,15934,29999,11453,18996,25468,4,8,0.760077944221166727560589453172573377177
"E01000331",10606,11321,8308,7516,17091,15055,4925,18842,2,4,0.3229204725368408232858360735598587260991
"E01000396",27547,26826,26020,18728,30805,22435,15066,22562,5,9,0.8387224454999391060772134940932894897089
"E01000413",21480,20353,23912,13369,29323,10630,15944,17959,4,7,0.654000730727073438070880526123492875411
"E01000375",13759,10512,13857,9755,22086,12273,11163,18003,3,5,0.4189197418097673852149555474363658506881
"E01000378",13034,14634,11949,13098,18558,11828,6384,11108,2,4,0.39684569479965899403239556692242114237
"E01000349",28749,27618,28557,20995,31009,23427,12421,26280,5,9,0.8753196930946291560102301790281329923274
"E01000389",21752,18472,23233,21328,27782,9932,11544,22061,4,7,0.6622823042260382413835099257094142004628
"E01000346",27053,26841,27393,17302,29630,16259,25484,15930,5,9,0.8236816465716721471197174521982706125929
"E01000352",18461,15609,18152,12923,23161,14516,16015,17975,3,6,0.5620813542808427718913652417488734624284
"E01000341",26889,22873,23161,17668,28664,25330,25360,21845,5,9,0.818688344903178662769455608330288637194
"E01000345",30014,26467,27656,19029,31259,27606,25915,24605,5,10,0.91383509925709414200462793813177444891
"E01000444",29413,30662,27313,25359,31496,23843,10432,25816,5,9,0.8955364754597491170381195956643526976008
"E01000449",29679,31245,29112,28070,29307,9793,24541,23456,5,10,0.903635367190354402630617464377055169894
"E01000445",30239,30235,29336,21166,31928,23940,15395,27447,5,10,0.9206856655705760565095603458774814273536
"E01000339",20245,16284,16200,12600,25322,18716,22410,24965,4,7,0.6163987334064060406771404213859456826209
"E01000423",31569,31041,30551,23115,32444,25579,29952,18558,5,10,0.9611801242236024844720496894409937888199
"E01000424",26346,25338,27529,28800,27570,11509,22983,11460,5,9,0.8021556448666423090975520643039824625502
"E01000457",22343,18823,26885,22509,23672,14880,14569,11716,4,7,0.6802764584094507368164657167214711971745
"E01000384",22480,17044,22926,22627,27448,18026,17775,12448,4,7,0.6844476921203263914261356716599683351602
"E01000458",30217,25060,29924,28549,30017,29157,14521,25216,5,10,0.9200158324199244915357447326756789672391
"E01000381",9838,10186,9530,8316,15969,18825,2202,14719,2,3,0.2995372061868225551090001217878455730118
"E01000386",5780,4494,5389,5375,7613,12827,6735,12770,1,2,0.1759834368530020703933747412008281573499
"E01000400",20683,17572,18259,15409,28667,15543,20299,15915,4,7,0.629734502496650834246742175130921933991
"E01009417",22255,17907,16863,29730,18492,30400,18076,14869,4,7,0.6775971258068444769212032639142613567166
"E01009433",29446,29997,29172,31497,24144,21006,10984,27282,5,9,0.8965412251857264644988430154670563877725
"E01009423",11631,10373,11425,12903,9316,14086,10509,14505,2,4,0.354128607964925100474972597734746072342
"E01009420",27070,22853,23642,27566,18689,32276,22042,19627,5,9,0.8241992449153574473267567896723906954086
"E01009431",30431,29268,27579,31680,26192,22409,23244,19941,5,10,0.9265314821580806235537693338204847156254
"E01009427",21060,20918,19588,29685,23081,21908,4837,15744,4,7,0.6412130069419071976616733649981731823164
"E01009430",26367,30773,27601,31514,26706,16340,5454,19099,5,9,0.802795031055900621118012422360248447205
"E01009446",20070,17682,18875,25332,16988,26239,6833,19693,4,7,0.6110705151625867738399707709170624771648
"E01021335",28010,26044,24884,17373,26022,30744,16254,31313,5,9,0.8528193886250152234806966264766776275728
"E01021340",24856,21852,24877,13865,29298,25628,12462,26459,4,8,0.7567896723906954085982218974546340275241
"E01021331",19575,20913,20089,6972,26495,9733,24438,22760,3,6,0.595999269272926561929119473876507124589
"E01021344",19776,19746,22942,8461,25621,17456,9325,24386,4,7,0.6021191085129704055535257581293386919985
"E01021257",26034,25055,22178,12219,28474,18714,26370,31405,4,8,0.7926561929119473876507124588966021191085
"E01021261",15588,18145,18605,12711,26907,7821,3246,18178,3,5,0.4746072341980270369017172086225794665692
"E01021263",17502,16103,20947,10528,29176,14609,4200,25841,3,6,0.532882718304713189623675557179393496529
"E01021301",2901,3234,2676,1451,7116,6141,3872,17489,1,1,0.0883266350018268176835951772013153087322
"E01021308",18049,20295,22119,7961,24764,12424,26141,6142,3,6,0.5495372061868225551090001217878455730118
"E01021312",8452,14705,11384,2715,13862,8670,1253,20681,2,3,0.2573377176957739617586164900742905857995
"E01021269",9155,6498,7731,5161,13842,13739,13593,22587,2,3,0.2787419315552307879673608573864328340032
"E01021271",1442,1529,3038,615,10425,1924,617,16050,1,1,0.0439045183290707587382779198635976129582
"E01021304",1667,2274,2478,848,3231,1223,5051,24423,1,1,0.0507550846425526732432103276093045914018
"E01021273",7072,6454,7950,2823,13721,4466,8724,24651,2,3,0.2153209109730848861283643892339544513458
"E01021276",8636,8424,8883,8066,12856,9676,1933,27003,2,3,0.2629399585921325051759834368530020703934
